Year 2011
Age,Men,Women
AveVacancy,SEMIDETACHED,0.087443
AveVacancy,MULTIFAMILY,0.114098
AveVacancy,BACKYARD_INFORMAL,0.066498
AveVacancy,INFORMAL,0.056138
Available land for construction by region
166002,0.005001
164002,47.695002
199041,7509.345014
199014,1358.620002
199013,2029.690003
199026,0.270000
199002,13011.480010
199015,0.190001
199016,4000.880007
199025,0.020000
199027,37.860000
199028,0.035001
199029,0.205012
199042,0.415000
199043,0.000000
199019,750.765001
199017,1138.390002
199018,0.190003
199020,544.140002
199024,0.035006
199033,0.245009
199039,0.170011
199040,0.055000
199050,0.045001
167002,4.895002
199022,0.060003
199021,0.035002
199023,0.130002
199052,0.300000
199051,0.065002
199054,0.015000
199057,0.010000
199035,0.105005
199034,0.045001
199036,0.030000
199037,0.040000
199045,3697.005007
199038,0.260016
199046,0.015002
199055,621.130002
199047,1576.215004
199048,0.010000
199030,0.070003
199031,0.050001
199032,0.030001
199004,0.060002
199003,0.000000
199005,807.485001
164021,0.000000
167018,647.244998
167017,0.020000
167019,0.030000
167026,0.015000
167024,0.280000
167020,7.135000
167022,0.010000
167014,0.025000
167011,0.015000
166007,0.000000
166005,0.020000
166008,1088.495003
167006,0.010000
167008,0.000000
167007,0.010000
167009,0.005000
164016,242.295000
164014,47.290000
164017,0.010000
164018,0.000000
199007,33.150000
199053,1210.445001
199056,0.010000
167028,0.000000
199001,0.005000
164020,0.000000
167015,5.955000
167012,0.005000
167001,0.010000
167013,189.310000
167023,0.040000
167025,0.000000
167005,0.055000
167003,0.235000
167027,3.375000
167010,0.050000
167016,0.000000
166010,0.255000
166009,0.000000
166011,0.050000
199011,0.005000
164015,0.000000
199008,82.060000
199006,8.375000
164022,0.005000
199009,45.555000
199010,27.250000
166004,7.365000
Housing costs by income group
Income,rent_250,rent_500,rent_750,rent_1000,rent_1250,rent_1500,rent_1750,rent_2000,rent_2250,rent_2500,averageRent
10000,929660,141036,106769,89271,69623,62137,48047,32552,27825,187807,963
20000,69382,11294,8442,6833,5288,4706,3744,2412,1995,12305,897
30000,4254,708,568,463,376,342,307,227,193,1300,1045
40000,613,94,72,66,50,54,52,48,50,269,1196
50000,411,44,44,36,25,23,55,37,24,276,1498
60000,115,15,22,11,10,15,14,11,12,97,1512
70000,193,20,20,29,18,20,16,18,13,147,1631
80000,244,20,15,27,24,19,30,23,18,170,1569
90000,97,10,9,6,7,6,15,9,6,59,1331
100000,72,10,8,10,7,2,8,11,6,59,1517
jobByRegion,Empl,total
166002,7337,7337
164002,505,505
199041,212596,212596
199014,51828,51828
199013,57183,57183
199026,27453,27453
199002,8419,8419
199015,54508,54508
199016,57035,57035
199025,15242,15242
199027,0,0
199028,17906,17906
199029,77504,77504
199042,9205,9205
199043,7484,7484
199019,29597,29597
199017,30968,30968
199018,69130,69130
199020,25476,25476
199024,25188,25188
199033,71319,71319
199039,117731,117731
199040,33145,33145
199050,18083,18083
167002,7298,7298
199022,22550,22550
199021,22509,22509
199023,47834,47834
199052,5445,5445
199051,16193,16193
199054,6716,6716
199057,7,7
199035,37968,37968
199034,17763,17763
199036,17550,17550
199037,13193,13193
199045,25608,25608
199038,133776,133776
199046,24313,24313
199055,8398,8398
199047,24193,24193
199048,135,135
199030,32813,32813
199031,16148,16148
199032,9351,9351
199004,24606,24606
199003,629,629
199005,613,613
164021,570,570
167018,5277,5277
167017,3310,3310
167019,462,462
167026,1353,1353
167024,576,576
167020,90,90
167022,624,624
167014,512,512
167011,5463,5463
166007,8768,8768
166005,20927,20927
166008,40140,40140
167006,791,791
167008,954,954
167007,6380,6380
167009,678,678
164016,3727,3727
164014,92,92
164017,5127,5127
164018,1552,1552
199007,5667,5667
199053,2970,2970
199056,452,452
167028,232,232
199001,3111,3111
164020,46,46
167015,386,386
167012,6845,6845
167001,1588,1588
167013,0,0
167023,38,38
167025,99,99
167005,28,28
167003,186,186
167027,33,33
167010,1581,1581
167016,558,558
166010,221,221
166009,173,173
166011,307,307
199011,3357,3357
164015,4734,4734
199008,322,322
199006,176,176
164022,533,533
199009,160,160
199010,23,23
166004,2,2
Count of simulated events
MigrationEvent,11688
BirthEvent,32374
DivorceEvent,10409
EmploymentEvent,78443
MarriageEvent,33852
BirthDayEvent,4576285
RenovationEvent,1952011
MoveEvent,259856
LeaveParentsEvent,14788
LicenseEvent,42063
DeathEvent,40894
DemolitionEvent,1324
ConstructionEvent,38631
Year 2038
Age,Men,Women
0,17006,16044
1,16734,16044
2,16785,16067
3,16518,15994
4,16608,16079
5,16867,16019
6,16573,15851
7,16990,15936
8,17056,16202
9,17057,16247
10,17195,16394
11,17359,16597
12,17796,16690
13,18468,17287
14,18624,17771
15,19061,18160
16,19784,18833
17,20222,19348
18,20834,19642
19,21477,20292
20,22146,20981
21,22225,21076
22,22458,21448
23,22638,21474
24,22716,21271
25,22187,21175
26,22194,20947
27,22748,21376
28,34740,32061
29,50353,36696
30,36405,34776
31,38432,37126
32,33066,25780
33,32432,35249
34,38904,32810
35,29137,38342
36,31784,34784
37,28209,32677
38,29720,28212
39,32552,39296
40,35420,29414
41,33458,30953
42,30138,31780
43,31419,35999
44,30162,29567
45,34999,32168
46,32921,35032
47,42333,29990
48,35065,45185
49,37374,39593
50,38380,57971
51,39004,44279
52,36089,40513
53,42811,40322
54,47382,43353
55,63000,40321
56,43865,44783
57,34216,37855
58,37002,37947
59,39320,33677
60,32262,36167
61,33646,33785
62,33847,33572
63,30925,40369
64,34270,28301
65,28960,33533
66,28706,27957
67,25743,35088
68,25494,29063
69,24663,33531
70,19488,24562
71,23804,24378
72,19301,22292
73,17615,32621
74,17790,21343
75,17848,22250
76,16226,21225
77,14167,31381
78,12926,18483
79,18103,18972
80,12050,14101
81,11029,14085
82,8231,15324
83,6579,11662
84,6947,13222
85,6080,9642
86,5101,9557
87,3450,8980
88,2420,5295
89,3478,5449
90,3093,3049
91,2650,2086
92,996,1734
93,624,1621
94,347,1883
95,288,1371
96,228,764
97,154,636
98,88,359
99,44,267
100,63,385
hhByType,hh
SIZE_1_INC_LOW,555238
SIZE_2_INC_LOW,522808
SIZE_3_INC_LOW,351739
SIZE_4_INC_LOW,416241
SIZE_1_INC_MEDIUM,457
SIZE_2_INC_MEDIUM,1581
SIZE_3_INC_MEDIUM,1509
SIZE_4_INC_MEDIUM,6446
SIZE_1_INC_HIGH,193
SIZE_2_INC_HIGH,494
SIZE_3_INC_HIGH,237
SIZE_4_INC_HIGH,300
SIZE_1_INC_VERY_HIGH,193
SIZE_2_INC_VERY_HIGH,523
SIZE_3_INC_VERY_HIGH,358
SIZE_4_INC_VERY_HIGH,313
hhBySize,556081,525406,353843,254259,103662,39308,15661,6472,2607,1331
AveHHSize,2.4955171282073354
AveHHInc,3617.558544196532,MedianHHInc,2367.0
laborParticipationRateByAge,male,female
<18,0.000126,0.000245
18-29,0.158661,0.153919
30-49,0.485991,0.495665
50-64,0.585716,0.597888
>=65,0.169520,0.103645
aveCommuteDistByRegion,minutes
166002,46.353897
164002,45.007595
199041,26.703384
199014,27.10136
199013,31.5472
199026,25.107025
199002,38.20386
199015,25.943232
199016,26.817696
199025,24.700148
199027,NaN
199028,22.716791
199029,24.072851
199042,29.90692
199043,28.638998
199019,30.74605
199017,31.372375
199018,32.563248
199020,28.836761
199024,24.188515
199033,23.1045
199039,23.9878
199040,25.33211
199050,28.223791
167002,36.28383
199022,27.409788
199021,23.880053
199023,24.300167
199052,33.57658
199051,34.63818
199054,39.26918
199057,44.764484
199035,27.534079
199034,26.004475
199036,28.753572
199037,28.154728
199045,35.443726
199038,26.2379
199046,35.428986
199055,40.480125
199047,36.589493
199048,35.75288
199030,23.18602
199031,22.85827
199032,23.136194
199004,45.092304
199003,43.888527
199005,41.11164
164021,40.68818
167018,34.293324
167017,37.000305
167019,30.615534
167026,32.505283
167024,31.574255
167020,29.572548
167022,32.63982
167014,34.21297
167011,35.71467
166007,49.163235
166005,51.35352
166008,46.43626
167006,40.731377
167008,40.794353
167007,50.780636
167009,48.507614
164016,45.029156
164014,44.741676
164017,46.01103
164018,43.96968
199007,39.72854
199053,37.83619
199056,41.699074
167028,30.865484
199001,47.294525
164020,43.782444
167015,35.002914
167012,33.597027
167001,34.16738
167013,NaN
167023,30.486736
167025,35.36681
167005,33.639862
167003,38.05265
167027,28.178968
167010,35.76559
167016,40.105293
166010,44.00304
166009,41.698036
166011,48.176273
199011,35.51679
164015,46.750988
199008,39.36422
199006,37.521133
164022,42.723587
199009,32.898655
199010,31.309454
166004,50.430878
carOwnershipLevel,households
0cars,1393866
1car,464764
2cars,0
3+cars,0
QualityLevel,Dwellings
1,142872
2,127302
3,163609
4,751052
CountOfDD,FORMAL,1017359
CountOfDD,SEMIDETACHED,185829
CountOfDD,MULTIFAMILY,262629
CountOfDD,BACKYARD_INFORMAL,217530
CountOfDD,INFORMAL,343366
AveMonthlyPrice,FORMAL,955.7978670623473
AveMonthlyPrice,SEMIDETACHED,1021.1321046071222
AveMonthlyPrice,MULTIFAMILY,1301.322375019443
AveMonthlyPrice,BACKYARD_INFORMAL,774.5735770508377
AveMonthlyPrice,INFORMAL,738.2068370726961
AveVacancy,FORMAL,0.071317
AveVacancy,SEMIDETACHED,0.091001
AveVacancy,MULTIFAMILY,0.117667
AveVacancy,BACKYARD_INFORMAL,0.075311
AveVacancy,INFORMAL,0.064525
Available land for construction by region
166002,0.005001
164002,37.180002
199041,6780.195015
199014,1116.650003
199013,1751.370004
199026,0.270000
199002,12162.935012
199015,0.190001
199016,3476.915008
199025,0.020000
199027,34.540000
199028,0.035001
199029,0.205012
199042,0.175000
199043,0.000000
199019,643.475002
199017,1006.410002
199018,0.190003
199020,433.400002
199024,0.035006
199033,0.245009
199039,0.170011
199040,0.055000
199050,0.045001
167002,0.360002
199022,0.060003
199021,0.035002
199023,0.130002
199052,0.245000
199051,0.065002
199054,0.015000
199057,0.010000
199035,0.105005
199034,0.045001
199036,0.030000
199037,0.040000
199045,3255.105007
199038,0.260016
199046,0.015002
199055,524.465002
199047,1309.635004
199048,0.010000
199030,0.070003
199031,0.050001
199032,0.030001
199004,0.060002
199003,0.000000
199005,703.115002
164021,0.000000
167018,578.384999
167017,0.020000
167019,0.030000
167026,0.015000
167024,0.280000
167020,5.265000
167022,0.010000
167014,0.015000
167011,0.015000
166007,0.000000
166005,0.020000
166008,745.135003
167006,0.010000
167008,0.000000
167007,0.010000
167009,0.005000
164016,216.720000
164014,40.065000
164017,0.010000
164018,0.000000
199007,13.565000
199053,1146.210001
199056,0.010000
167028,0.000000
199001,0.005000
164020,0.000000
167015,2.830000
167012,0.005000
167001,0.010000
167013,177.675000
167023,0.040000
167025,0.000000
167005,0.045000
167003,0.235000
167027,1.810000
167010,0.050000
167016,0.000000
166010,0.045000
166009,0.000000
166011,0.050000
199011,0.005000
164015,0.000000
199008,64.545000
199006,4.445000
164022,0.005000
199009,32.520000
199010,22.355000
166004,2.035000
Housing costs by income group
Income,rent_250,rent_500,rent_750,rent_1000,rent_1250,rent_1500,rent_1750,rent_2000,rent_2250,rent_2500,averageRent
10000,936345,155444,112251,80864,77093,61728,44920,33965,26889,189656,966
20000,69385,12126,8635,6279,5699,4666,3453,2588,1926,12113,890
30000,4194,746,547,459,357,312,261,242,189,1284,1081
40000,647,87,66,66,61,52,50,50,45,279,1227
50000,398,34,46,30,23,30,39,36,23,263,1389
60000,117,14,22,14,8,6,12,13,8,88,1466
70000,191,17,17,27,23,22,21,13,17,133,1653
80000,224,18,14,20,16,18,23,24,13,167,1781
90000,88,10,12,6,11,8,8,6,8,53,1585
100000,68,8,4,7,8,1,10,8,4,41,1246
jobByRegion,Empl,total
166002,7373,7373
164002,509,509
199041,213664,213664
199014,52092,52092
199013,57470,57470
199026,27588,27588
199002,8482,8482
199015,54786,54786
199016,57332,57332
199025,15318,15318
199027,0,0
199028,17993,17993
199029,77885,77885
199042,9249,9249
199043,7521,7521
199019,29747,29747
199017,31117,31117
199018,69481,69481
199020,25605,25605
199024,25317,25317
199033,71675,71675
199039,118320,118320
199040,33311,33311
199050,18175,18175
167002,7334,7334
199022,22665,22665
199021,22625,22625
199023,48074,48074
199052,5474,5474
199051,16273,16273
199054,6749,6749
199057,8,8
199035,38159,38159
199034,17853,17853
199036,17639,17639
199037,13261,13261
199045,25738,25738
199038,134445,134445
199046,24434,24434
199055,8441,8441
199047,24315,24315
199048,135,135
199030,32976,32976
199031,16227,16227
199032,9395,9395
199004,24731,24731
199003,632,632
199005,624,624
164021,573,573
167018,5305,5305
167017,3327,3327
167019,464,464
167026,1360,1360
167024,579,579
167020,91,91
167022,627,627
167014,515,515
167011,5489,5489
166007,8812,8812
166005,21033,21033
166008,40339,40339
167006,795,795
167008,958,958
167007,6412,6412
167009,681,681
164016,3747,3747
164014,92,92
164017,5152,5152
164018,1560,1560
199007,5694,5694
199053,2986,2986
199056,454,454
167028,233,233
199001,3126,3126
164020,46,46
167015,388,388
167012,6879,6879
167001,1597,1597
167013,0,0
167023,38,38
167025,99,99
167005,28,28
167003,187,187
167027,33,33
167010,1589,1589
167016,561,561
166010,223,223
166009,173,173
166011,308,308
199011,3374,3374
164015,4758,4758
199008,324,324
199006,177,177
164022,535,535
199009,161,161
199010,24,24
166004,2,2
Count of simulated events
MigrationEvent,12728
BirthEvent,32824
DivorceEvent,10282
EmploymentEvent,83720
MarriageEvent,33157
BirthDayEvent,4596119
RenovationEvent,1989340
MoveEvent,265754
LeaveParentsEvent,14831
LicenseEvent,41276
DeathEvent,42800
DemolitionEvent,1273
ConstructionEvent,38007
Year 2039
Age,Men,Women
0,16789,16172
1,17118,16142
2,16848,16171
3,16907,16173
4,16636,16112
5,16737,16196
6,16999,16124
7,16700,15956
8,17111,16064
9,17202,16311
10,17168,16365
11,17288,16513
12,17494,16705
13,17928,16809
14,18577,17395
15,18748,17876
16,19178,18271
17,19899,18959
18,20353,19510
19,20975,19767
20,21622,20436
21,22288,21124
22,22367,21213
23,22621,21603
24,22796,21614
25,22857,21409
26,22324,21338
27,22328,21094
28,22974,21589
29,35085,32298
30,50583,36938
31,36675,35031
32,38654,37297
33,33269,26048
34,32703,35477
35,39093,33059
36,29378,38590
37,31954,35006
38,28416,32845
39,29904,28453
40,32738,39499
41,35605,29627
42,33645,31163
43,30327,32026
44,31580,36175
45,30355,29778
46,35191,32389
47,33135,35181
48,42490,30259
49,35234,45405
50,37495,39934
51,38518,58154
52,39084,44474
53,36211,40668
54,42883,40503
55,47570,43510
56,62871,40518
57,43779,44892
58,34171,37965
59,36933,38027
60,39170,33756
61,32146,36206
62,33504,33849
63,33607,33651
64,30758,40292
65,34022,28362
66,28667,33425
67,28412,28009
68,25525,34958
69,25127,28981
70,24232,33353
71,19232,24401
72,23335,24179
73,18932,22168
74,17219,32271
75,17263,21127
76,17297,21899
77,15672,20926
78,13619,30662
79,12443,18012
80,17156,18386
81,11361,13584
82,10268,13495
83,7572,14573
84,6020,11037
85,6294,12381
86,5378,8868
87,4486,8697
88,3017,7984
89,2084,4699
90,2910,4729
91,2470,2555
92,2058,1714
93,759,1396
94,463,1273
95,255,1433
96,202,1033
97,159,542
98,95,447
99,53,246
100,66,401
hhByType,hh
SIZE_1_INC_LOW,564963
SIZE_2_INC_LOW,535432
SIZE_3_INC_LOW,356416
SIZE_4_INC_LOW,413194
SIZE_1_INC_MEDIUM,464
SIZE_2_INC_MEDIUM,1551
SIZE_3_INC_MEDIUM,1476
SIZE_4_INC_MEDIUM,6361
SIZE_1_INC_HIGH,180
SIZE_2_INC_HIGH,511
SIZE_3_INC_HIGH,227
SIZE_4_INC_HIGH,269
SIZE_1_INC_VERY_HIGH,188
SIZE_2_INC_VERY_HIGH,479
SIZE_3_INC_VERY_HIGH,334
SIZE_4_INC_VERY_HIGH,289
hhBySize,565795,537973,358453,256167,102792,37685,14470,5682,2269,1048
AveHHSize,2.475559066563107
AveHHInc,3603.3867852357766,MedianHHInc,2368.0
laborParticipationRateByAge,male,female
<18,0.000136,0.000233
18-29,0.150343,0.150220
30-49,0.482118,0.496135
50-64,0.586915,0.598612
>=65,0.173509,0.099601
aveCommuteDistByRegion,minutes
166002,42.396584
164002,40.388237
199041,24.748913
199014,25.117472
199013,28.95599
199026,23.282042
199002,34.1996
199015,23.984606
199016,24.60104
199025,22.625492
199027,NaN
199028,20.376007
199029,21.489285
199042,28.178152
199043,26.117416
199019,26.764967
199017,27.962513
199018,28.07728
199020,26.887901
199024,21.171814
199033,20.660347
199039,21.524351
199040,22.853256
199050,26.344278
167002,35.419
199022,23.443869
199021,21.30759
199023,21.245111
199052,32.276257
199051,32.80071
199054,37.630966
199057,42.69537
199035,24.228607
199034,21.185677
199036,22.75716
199037,23.828432
199045,29.630564
199038,21.959627
199046,29.73436
199055,34.345894
199047,29.860453
199048,30.354746
199030,20.069504
199031,19.628725
199032,20.24023
199004,42.761055
199003,43.322987
199005,36.610558
164021,35.704185
167018,33.146557
167017,41.148
167019,29.617472
167026,29.714321
167024,29.964392
167020,27.548744
167022,31.237347
167014,35.92144
167011,38.214703
166007,46.630695
166005,47.885406
166008,43.861702
167006,44.483376
167008,42.686676
167007,47.51435
167009,44.86112
164016,43.639423
164014,44.193275
164017,42.638115
164018,41.108875
199007,31.724234
199053,35.71684
199056,40.07189
167028,24.617268
199001,45.149044
164020,40.10973
167015,39.607307
167012,41.34483
167001,33.033276
167013,NaN
167023,29.731014
167025,30.64931
167005,33.593838
167003,37.97359
167027,25.443556
167010,37.714447
167016,42.569546
166010,39.932053
166009,38.21663
166011,44.58855
199011,31.983412
164015,45.245407
199008,36.201733
199006,32.34775
164022,39.906292
199009,28.392218
199010,27.935219
166004,46.798622
carOwnershipLevel,households
0cars,1420262
1car,462072
2cars,0
3+cars,0
QualityLevel,Dwellings
1,145087
2,128355
3,165374
4,746019
CountOfDD,FORMAL,1027579
CountOfDD,SEMIDETACHED,189143
CountOfDD,MULTIFAMILY,268823
CountOfDD,BACKYARD_INFORMAL,222992
CountOfDD,INFORMAL,351880
AveMonthlyPrice,FORMAL,952.5496768648622
AveMonthlyPrice,SEMIDETACHED,1022.0099692640648
AveMonthlyPrice,MULTIFAMILY,1321.0825873010604
AveMonthlyPrice,BACKYARD_INFORMAL,790.301345259794
AveMonthlyPrice,INFORMAL,752.2319084891958
AveVacancy,FORMAL,0.074822
AveVacancy,SEMIDETACHED,0.093758
AveVacancy,MULTIFAMILY,0.121830
AveVacancy,BACKYARD_INFORMAL,0.083970
AveVacancy,INFORMAL,0.070703
Available land for construction by region
166002,0.005001
164002,2.060002
199041,6167.835016
199014,874.525003
199013,1483.075004
199026,0.270000
199002,11389.180013
199015,0.190001
199016,3034.375009
199025,0.020000
199027,29.270000
199028,0.035001
199029,0.205012
199042,0.175000
199043,0.000000
199019,546.440002
199017,889.760002
199018,0.190003
199020,300.030003
199024,0.035006
199033,0.245009
199039,0.170011
199040,0.055000
199050,0.045001
167002,0.090002
199022,0.060003
199021,0.035002
199023,0.130002
199052,0.200000
199051,0.065002
199054,0.015000
199057,0.010000
199035,0.105005
199034,0.045001
199036,0.030000
199037,0.040000
199045,2895.500008
199038,0.260016
199046,0.015002
199055,435.125002
199047,912.935005
199048,0.010000
199030,0.070003
199031,0.050001
199032,0.030001
199004,0.060002
199003,0.000000
199005,600.030002
164021,0.000000
167018,501.129999
167017,0.020000
167019,0.030000
167026,0.015000
167024,0.280000
167020,3.420000
167022,0.010000
167014,0.015000
167011,0.015000
166007,0.000000
166005,0.020000
166008,550.570003
167006,0.010000
167008,0.000000
167007,0.010000
167009,0.005000
164016,190.300000
164014,34.105000
164017,0.010000
164018,0.000000
199007,0.930000
199053,1071.780001
199056,0.010000
167028,0.000000
199001,0.005000
164020,0.000000
167015,0.215000
167012,0.005000
167001,0.010000
